url,reference_number,id,broker_display_name,title,property_type,description,location,price,currency,bedrooms,bathrooms,furnished,amenities,details,agent_name,property_image_urls,completion_status,ownership
https://www.bayut.eg/en/property/details-504034167.html,Bayut - 1016-AmWj2g,504034167,Falcon Real Estate,"Beachfront chalet (130m², first floor, open view), fully finished to a luxury standard - near Monte Galala, Porto Sokhna, and La Vista - Telal Sokhna",Chalet,"Own a chalet in the prime location in Ain SokhnaTelal Ain Sokhna ProjectChalet Details:Area: 130 sq m, Fully FinishedNumber of Bedrooms: 3Number of Bathrooms: 2Kitchen + Large TerraceThe chalet is just steps from the beach, Prime LocationFor inquiries and site visits: [redacted phone number] + WhatsApp","Telal Sokhna, Ain Sukhna, Suez Chalets, Suez",7045000,EGP,3,2.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Sea view, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Security Staff, CCTV Security, 24 Hours Concierge",130 Sq. M.,youssef samer,"[""https://images.bayut.eg/thumbnails/49121825-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121826-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121827-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121828-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121829-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121830-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121831-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121832-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121854-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49121855-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504034106.html,Bayut - 1016-hdpVqD,504034106,Falcon Real Estate,"Last villa available, 230 sq m (fully finished - 4 bedrooms) - Private Garden, at a very special price in Telal East Compound, minutes from Hyde Park",Villa,"A villa with complete privacy in Telal East, New Cairo. Overlooking a large landscaped area. - Villa area: 230 sq m- Private garden: 60 sq m- Number of bedrooms: 4- Number of bathrooms: 4Villa features:Fully finished + air conditioningComplete privacy + Prime locationFor inquiries and site visits: [redacted phone number] (Mobile + WhatsApp)","Telal East, 5th Settlement, New Cairo, Cairo",17900000,EGP,4,4.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Balcony or Terrace, Lobby in Building, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Security Staff, CCTV Security, 24 Hours Concierge",234 Sq. M.,youssef samer,"[""https://images.bayut.eg/thumbnails/49120959-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120960-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120961-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120962-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120963-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120964-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120965-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120966-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120967-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49120968-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504034042.html,Bayut - moataz.;j,504034042,Egypt Best Properties (EBP),Lowest Price 2BR Chalet in Marina Waterfront Residences | Modon | Ras El Hekma,Chalet,Unit Details:• Type: Chalet• Bedrooms: 2• Project: Marina Waterfront Residences• Developer: Modon• Location: Ras El Hekma – North Coast• Modern design• Prime waterfront location• Comfortable living spaces• Suitable for vacation use or investmentProject Features:• Marina• Waterfront lifestyle• Private beach• Swimming pools• Lagoons• Restaurants & Cafés• Retail & entertainment areas• Landscaped spaces• Clubhouse• Integrated services• 24/7 SecurityFor more details & viewing:[redacted phone number],"Modon, Ras Al Hekma, North Coast, Matruh Chalets, Matruh",23000000,EGP,2,2.0,Unfurnished,"Built in Kitchen Appliances, Pets Allowed, Sea view, Gym or Health Club, Swimming Pool, Day Care Center, Kids Play Area, Barbeque Area, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security",128 Sq. M.,Ahmed Khaled,"[""https://images.bayut.eg/thumbnails/49119251-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119252-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119266-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119267-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119268-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119269-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119270-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119271-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119272-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119273-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119274-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119275-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119276-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119277-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119278-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119279-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119280-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119281-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119282-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119283-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119284-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119285-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119286-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49119287-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504033997.html,Bayut - 1016-eNEFE3,504033997,Falcon Real Estate,Best Location of the marina and golf course; fully finished to a luxury standard and equipped with appliances. Located in the heart of Ras El Hekm,Apartment,"A truly distinctive phase is now available at **Marina Water Residence**—Located at a prime tourism hotspot in Ras El Hekma, Egypt—Situated right by the water within Egypt and the North Coast’s premier international marina (part of the Emirati ""Modon"" project). A 82-square-meter, one-bedroom apartment is now available—""In a spectacular waterfront location""—Fully finished unit featuring a panoramic terrace, including:• Air conditioning units• Water heaters• Kitchen cabinetry• Bedroom wardrobes• Private parking• Direct marina viewsFlexible payment plan + early handoverFor inquiries and contact, call [redacted phone number] now.","Modon, Ras Al Hekma, North Coast, Matruh Apartments, Matruh",18700000,EGP,1,1.0,Furnished,"Built in Kitchen Appliances, Lobby in Building, Prayer Room, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility",82 Sq. M.,Maryam Mohamed Abd Elaziz,"[""https://images.bayut.eg/thumbnails/49118405-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118406-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118407-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118408-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118409-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118410-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118411-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118412-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118413-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118414-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118415-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118416-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118417-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118418-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118419-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118420-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118421-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118422-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118423-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118424-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118425-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118426-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118427-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118428-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118429-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118430-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118431-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118432-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49118433-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-208869586.html,Bayut - ID208869586,208869586,Aqar One,فيلا كلاسيكية فاخرة للبيع في قلب كفر عبده – الإسكندرية من المالك مباشر,Villa,فرصة نادرة لامتلاك فيلا مميزة ذات طراز معماري كلاسيكي عريق، مشيدة منذ عام 1920 وتم تجديدها حديثًا بعناية، مع الحفاظ على روحها المعمارية وتفاصيلها الأصيلة. تقع الفيلا مباشرة على شارع كفر عبده الرئيسي، في واحدة من أرقى وأهدأ مناطق الإسكندرية، بالقرب من عدد من السفارات والقنصليات ومقار كبرى الشركات، مما يجعلها مناسبة للسكن العائلي الراقي، أو كمقر لسفارة أو قنصلية، أو مقر إداري فاخر لإحدى الشركات الكبرى. تبلغ مساحة الفيلا 900 متر مربع، وتضم:10 غرف نوم7 حماماتمساحات داخلية واسعة وتفاصيل كلاسيكية فاخرةموقع استثنائي وسهل الوصول في قلب كفر عبدهفيلا تجمع بين عراقة التاريخ، وفخامة التصميم، وتميز الموقع، وتُعد فرصة استثمارية وسكنية نادرة في الإسكندرية,"Kafr Abdo, Alexandria",108000000,EGP,11,7.0,Furnished,"Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Central A/C & heating, Balcony or Terrace, Swimming Pool, Lawn or Garden, Security Staff, Maids Room",900 Sq. M.,User 6mj4Dh,"[""https://images.bayut.eg/thumbnails/49044537-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044538-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044539-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044540-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044541-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044542-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044543-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044544-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044545-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044546-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044547-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49044548-800x600.jpeg""]",Ready,Resale
https://www.bayut.eg/en/property/details-206030924.html,Bayut - ID206030924,206030924,Realm Properties,Luxury Ground Apartment-Private Garden– Galleria Golden Square,Apartment,">>________________________________________Location Highlights:• Situated in the heart of the Fifth Settlement. • Only 5 minutes from the American University in Cairo (AUC). • Next to Emaar Mivida Compound and The Driive. • Close to major landmarks, shopping centers, and entertainment venues. • Prime location within a secure and upscale compound. ________________________________________Unit Specifications:>>• Total built-up area: 195 m². • Private garden area: 183m². • 3 spacious bedrooms with modern finishes – Master bedroom with dressing room and private bathroom. • 3 bathrooms with high-end fixtures. “Grohe” and water heaters• Fully furnished kitchen equipped with:o Electric water heater Aristono Bosch stove with Ariston hoodo Built-in Ariston microwaveo LG refrigeratoro Bosch dishwashero Carrier air conditioning• Utilities installed: water, electricity, and natural gas. • Bedroom floors are MDF, while the entrance and reception are finished with premium marble (رخام). ________________________________________Features:• All woodwork is crafted from premium Zan wood. • 5 Carrier A/C units throughout the apartment. • Private car parking spot. • Dedicated storage room next to the parking spot. • Easy access to the compound’s swimming pool. >>______________________________________________________شقة أرضية فاخرة بحديقة خاصة للبيع – جاليريا جولدن سكوير، التجمع الخامس>>________________________________________مميزات الموقع:>>• في قلب التجمع الخامس. • على بُعد 5 دقائق فقط من الجامعة الأمريكية بالقاهرة (AUC). • بجوار كمبوند إعمار ميفيدا و ذا درايف. • قريب من المعالم الرئيسية، مراكز التسوق، والمناطق الترفيهية. • موقع استراتيجي داخل كمبوند راقٍ ومؤمَّن بالكامل. ________________________________________مواصفات الوحدة:• المساحة المبنية: 195 م². • مساحة الحديقة الخاصة: 183 م². • 3 غرف نوم واسعة بتشطيبات عصرية – غرفة ماستر بدريسنج وحمام خاص. • 3 حمامات بتجهيزات فاخرة (Grohe) وسخانات مياه. • مطبخ مجهز بالكامل ويحتوي على:o سخان كهرباء Aristono بوتاجاز Bosch مع شفاط Aristono ميكروويف بيلت إن Aristono ثلاجة LGo غسالة أطباق Boscho تكييف Carrier• جميع المرافق متوفرة: مياه – كهرباء – غاز طبيعي. • الأرضيات: غرف النوم MDF، المدخل والاستقبال رخام فاخر. ________________________________________المميزات الإضافية:• جميع الأعمال الخشبية منفذة من خشب زان فاخر. • 5 وحدات تكييف Carrier موزعة بالشقة. • مكان جراج خاص للسيارة. • غرفة تخزين خاصة بجوار الجراج. • سهولة الوصول إلى حمام السباحة الخاص بالكمبوند. لا توجد أي مصاريف إضافية: تم سداد الأقساط بالكامل + مصاريف الصيانة + مصاريف النادي.","Galleria Moon Valley Compound, 5th Settlement, New Cairo, Cairo",15500000,EGP,3,3.0,Unfurnished,"Built in Kitchen Appliances, Covered parking, Electricity Meter, Water Meter, Natural Gas, Landline, Central A/C & heating, Elevators in Building, Completion Year, Swimming Pool, Lawn or Garden",195 Sq. M.,Ahmed Elsheriff,"[""https://images.bayut.eg/thumbnails/45650034-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650035-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650036-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650037-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650038-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650039-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650040-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650041-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650042-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650043-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650044-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650045-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/45650046-800x600.jpeg""]",Ready,Resale
https://www.bayut.eg/en/property/details-504033467.html,Bayut - 1016-2Ye306,504033467,Falcon Real Estate,35%Off+Plan 6y Ultra lux finish chalet views all room in Cali Coast Ras El Hekma next to Fouka Bay & Caesar & Hacienda,Chalet,Limited Time: 6-Year Installments + 35% Cash Discount!Own a premium chalet panoramic lagoon views from all roomsCali Coast – Prime Ras El Hekma Bay Location- 86 sqm | 2 Bedrooms+2 Bathrooms+Reception+Terrace- Steps to sandy beach + Ready for ViewingFor details or to visit: [redacted phone number] Call or WhatsApp,"Cali Coast, Ras Al Hekma, North Coast, Matruh Chalets, Matruh",6490000,EGP,2,2.0,Unfurnished,"Sea view, Gym or Health Club, Sauna, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Security Staff, 24 Hours Concierge",86 Sq. M.,Dina Mohamed,"[""https://images.bayut.eg/thumbnails/49111531-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111532-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111533-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111534-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111535-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111536-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111537-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111538-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111539-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111540-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504031875.html,Bayut - 10380-g2nVxn,504031875,Property hills star,Villa with a Sea View and Super Luxury Finishing in Mountain View Ras El Hekma – North Coast,Villa,"Own Your Townhouse with a Sea View and Super Luxury Finishing in Mountain View Ras El HekmaBuilt-up Area: 170 sqmConsists of: 3 Bedrooms + 4 Bathrooms:Project & Location Highlights• Prime location in the heart of Ras El Hekma• Stunning sea views• Sandy beaches and crystal-clear turquoise waters• Beautiful green spaces and landscaped areas• Swimming pools and entertainment areas• Restaurants, cafés, and various servicesContact us now for the price and full detailsContact: [redacted phone number]","Mountain View Ras Al Hekma, Ras Al Hekma, North Coast, Matruh Villas, Matruh",9500000,EGP,3,4.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Sea view, Balcony or Terrace, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area, Waste Disposal, Maintenance Staff, Cleaning Services, CCTV Security, 24 Hours Concierge",170 Sq. M.,Nada soliman,"[""https://images.bayut.eg/thumbnails/49092692-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092693-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092694-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092695-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092696-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092708-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092709-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092710-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092711-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092712-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092713-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49092714-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504032847.html,Bayut - 1016-BPJoVB,504032847,Falcon Real Estate,"Villa (installment 28,000 + down 850,000),54% cash discount villa for sale in Sarai Compound, New Cairo, next to Madinaty , minutes from 5settlemen",Villa,"Luxury villa in a prime location, spacious and offering complete privacy with a 54% discountBreathtaking views of the landscape and artificial lakes. 212 square meters. Smart layout with 4 bedrooms and 4 bathrooms. Cash price: 8,200,000Or installments: 28,000 + payments (price varies). To visit the compound, contact us now via WhatsApp or phone at [redacted phone number].","Sarai, Mostakbal City, Cairo",8200000,EGP,4,5.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen",212 Sq. M.,محمد على,"[""https://images.bayut.eg/thumbnails/49103680-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103681-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103682-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103683-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103684-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103685-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103686-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103687-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103688-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103689-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103690-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103691-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49103692-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504032274.html,Bayut - 1016-XNhQa4,504032274,Falcon Real Estate,"VIP first-row villa with a 28% off, full sea view, for sale in Caesar Sodic Ras El Hekma, near La Vista Ras El Hekma, Koun, Ogami, Mountain View",Villa,"-Ultimate Luxury Villa - First Row with Full Sea View-Prime Location Villa on Sandy Beach-Finishing: Ultra Super Lux-Area: 180 sq m with a smart layout and open sea view(3 bedrooms (including a nanny's room) - 3 bathrooms)For details, contact us now via WhatsApp & phone: [redacted phone number]","Caesar Island, Ras Al Hekma, North Coast, Matruh Villas, Matruh",25900000,EGP,3,4.0,Unfurnished,"First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen",180 Sq. M.,محمد على,"[""https://images.bayut.eg/thumbnails/49108033-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108034-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108035-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108036-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108037-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108038-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108039-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108040-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108041-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108042-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108043-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49108044-800x600.jpeg""]",Off-Plan,Primary
